Log file created: Sat Mar  9 13:03:34 2019
Ticks = 35462083      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35487090      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35487091      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35512099      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35512100      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35537128      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35537128      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35562131      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35562132      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35587138      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35587139      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35612150      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35612151      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35652151      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35652152      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35672151      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35672152      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35692152      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35692152      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35712193      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35712195      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35737205      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35737205      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35762226      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35762227      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35787234      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35787235      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35807489      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35807489      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35827489      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35827490      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35847490      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35847491      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35867491      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35867491      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35887491      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35887494      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35907545      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35907545      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35932555      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35932556      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35957579      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35957580      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 35982589      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 35982590      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36007598      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36007598      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36032611      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36032612      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36052612      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36052614      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36072613      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36072615      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36092614      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36092614      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36115751      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36115752      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36140759      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36140760      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36165783      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36165784      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36190793      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36190794      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36215803      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36215808      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36240813      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36240813      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36265834      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36265835      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36290843      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36290844      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36315853      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36315854      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36340861      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36340862      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36365870      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36365871      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36390891      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36390892      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36415899      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36415900      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36440910      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36440911      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36465918      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36465919      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36490941      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36490941      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36515948      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36515949      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36540958      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36540958      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36565967      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36565967      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36590989      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36590990      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36616001      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36616001      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36641007      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36641008      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36666018      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36666019      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36691041      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36691042      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36716044      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36716044      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36741053      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36741054      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36766063      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36766064      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36791073      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36791074      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36816095      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36816096      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36841106      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36841107      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36866116      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36866116      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36891152      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36891153      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36916160      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36916161      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36941171      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36941171      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36966180      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36966181      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 36991200      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 36991201      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37016209      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37016210      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37041215      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37041216      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37066227      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37066228      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37091251      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37091252      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37116259      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37116259      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37141268      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37141269      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37166280      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37166280      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37191301      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37191302      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37216312      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37216313      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37241321      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37241322      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37266330      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37266331      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37291353      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37291353      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37316362      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37316363      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37336363      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37336363      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37371382      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37371383      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37396405      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37396405      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37421415      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37421416      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37446424      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37446425      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37471434      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37471434      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37511434      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37511436      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37531435      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37531436      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37551436      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37551436      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37571475      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37571476      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37596485      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37596512      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37621508      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37621509      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37646518      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37646519      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37671525      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37671525      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37696536      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37696537      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37721560      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37721560      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37746571      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37746572      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37771579      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37771579      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37796588      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37796589      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37821596      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37821611      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37846616      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37846617      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37871622      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37871623      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37896632      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37896633      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37921641      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37921642      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37946664      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37946665      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37971672      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37971673      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 37996681      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 37996681      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 38021691      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 38021692      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 38046700      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 38046714      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 38071719      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 38071720      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 38096727      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 38096728      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 38121737      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
Ticks = 38121738      <123145425907712> <AME.WatchFolder> <5> CreateBatchItemGr failed, -1610153884
Ticks = 38146747      <123145425907712> <AME.WatchFolder> <5> /Users/brunobonfim/Documents/Apple/Install Microsoft Office for Mac.pdf is completely copied, size=158271
